slug,name,botanical,genus,cat,grouped,group,groupDefault,bloomCount,bloomColors,foliage,sun,water,zones,tags
tropical-hibiscus-white,White Tropical Hibiscus,Hibiscus rosa-sinensis,Hibiscus,Shrub,true,tropical-hibiscus,false,1,#f4f2ea,,full-sun,moderate,9-11,white tropical large
tropical-hibiscus-coral,Coral Tropical Hibiscus,Hibiscus rosa-sinensis,Hibiscus,Shrub,true,tropical-hibiscus,false,1,#f0746a,,full-sun,moderate,9-11,coral orange tropical large
tropical-hibiscus-peach,Peach Tropical Hibiscus,Hibiscus rosa-sinensis,Hibiscus,Shrub,true,tropical-hibiscus,false,1,#f0a868,,full-sun,moderate,9-11,peach apricot coral tropical large
tropical-hibiscus-lavender,Lavender Tropical Hibiscus,Hibiscus rosa-sinensis,Hibiscus,Shrub,true,tropical-hibiscus,false,1,#b07ac4,,full-sun,moderate,9-11,lavender purple tropical large
tropical-hibiscus-fiesta,Fiesta,Hibiscus rosa-sinensis 'Fiesta',Hibiscus,Shrub,true,tropical-hibiscus,false,1,#f0602a,,full-sun,moderate,9-11,orange red bicolor tropical large
tropical-hibiscus-hula-girl,Hula Girl,Hibiscus rosa-sinensis 'Hula Girl',Hibiscus,Shrub,true,tropical-hibiscus,false,1,#f0c028,,full-sun,moderate,9-11,yellow gold bicolor tropical large
tropical-hibiscus-president,President,Hibiscus rosa-sinensis 'President',Hibiscus,Shrub,true,tropical-hibiscus,false,1,#d6304a,,full-sun,moderate,9-11,red pink tropical large
tropical-hibiscus-magenta,Magenta Tropical Hibiscus,Hibiscus rosa-sinensis,Hibiscus,Shrub,true,tropical-hibiscus,false,1,#cc2e8e,,full-sun,moderate,9-11,magenta pink tropical large
echeveria,Echeveria,Echeveria,Echeveria,Perennial,false,,false,1,#f0a0b0,#8a9a8a,full-sun,low,9-11,succulent foliage container
aloe,Aloe,Aloe,Aloe,Perennial,false,,false,1,#f0641f,#7f9a7a,full-sun,low,9-11,orange succulent
agave,Agave,Agave,Agave,Perennial,false,,false,0,,#8a9a8f,full-sun,low,8-11,succulent architectural foliage
ajuga,Bugleweed,Ajuga reptans,Ajuga,Perennial,false,,false,1,#6f5fc0,#6a5f6a,part-shade,moderate,3-9,purple groundcover shade
wild-ginger,Wild Ginger,Asarum,Asarum,Perennial,false,,false,0,,#4f7a4f,full-shade,moderate,4-8,foliage groundcover shade native
rex-begonia,Rex Begonia,Begonia rex,Begonia,Annual,true,rex-begonia,true,0,,#9c5a6a,part-shade,moderate,10-11,foliage shade colorful
rex-begonia-silver,Escargot Rex Begonia,Begonia rex 'Escargot',Begonia,Annual,true,rex-begonia,false,0,,#bcc6c0,part-shade,moderate,10-11,foliage silver shade
rex-begonia-purple,Fireworks Rex Begonia,Begonia rex 'Fireworks',Begonia,Annual,true,rex-begonia,false,0,,#6e4a82,part-shade,moderate,10-11,foliage purple shade
rex-begonia-burgundy,Red Kiss Rex Begonia,Begonia rex 'Red Kiss',Begonia,Annual,true,rex-begonia,false,0,,#7a2a3c,part-shade,moderate,10-11,foliage burgundy shade
rex-begonia-green,River Nile Rex Begonia,Begonia rex 'River Nile',Begonia,Annual,true,rex-begonia,false,0,,#6f8f5f,part-shade,moderate,10-11,foliage green shade
rex-begonia-pink,Raspberry Swirl Rex Begonia,Begonia rex 'Raspberry Swirl',Begonia,Annual,true,rex-begonia,false,0,,#c87a98,part-shade,moderate,10-11,foliage pink shade
fuchsia,Fuchsia,Fuchsia,Fuchsia,Annual,true,fuchsia,true,1,#d6407a,,part-shade,moderate,9-11,pink hanging shade
fuchsia-swingtime,Swingtime,Fuchsia 'Swingtime',Fuchsia,Annual,true,fuchsia,false,1,#d63a4a,,part-shade,moderate,9-11,red white hanging shade
fuchsia-dark-eyes,Dark Eyes,Fuchsia 'Dark Eyes',Fuchsia,Annual,true,fuchsia,false,1,#c0304a,,part-shade,moderate,9-11,red purple hanging shade
fuchsia-gartenmeister,Gartenmeister,Fuchsia 'Gartenmeister Bonstedt',Fuchsia,Annual,true,fuchsia,false,1,#d6502a,,part-shade,moderate,9-11,orange red shade
fuchsia-marinka,Marinka,Fuchsia 'Marinka',Fuchsia,Annual,true,fuchsia,false,1,#c82838,,part-shade,moderate,9-11,red hanging shade
fuchsia-pink-marshmallow,Pink Marshmallow,Fuchsia 'Pink Marshmallow',Fuchsia,Annual,true,fuchsia,false,1,#f0c0d0,,part-shade,moderate,9-11,pink white hanging shade
fuchsia-purple,Voodoo Fuchsia,Fuchsia 'Voodoo',Fuchsia,Annual,true,fuchsia,false,1,#9a3a8e,,part-shade,moderate,9-11,purple red shade
primrose,Primrose,Primula,Primula,Perennial,false,,false,1,#f0d44a,,part-shade,moderate,3-8,yellow early shade
cyclamen,Cyclamen,Cyclamen,Cyclamen,Perennial,false,,false,1,#e0507a,,part-shade,moderate,5-9,pink fall shade
trillium,Trillium,Trillium,Trillium,Perennial,false,,false,1,#fbfbfb,,full-shade,moderate,4-8,white native woodland
meadow-rue,Meadow Rue,Thalictrum,Thalictrum,Perennial,false,,false,1,#c89fd6,,part-shade,moderate,4-8,purple airy tall
sea-holly,Sea Holly,Eryngium,Eryngium,Perennial,false,,false,1,#6f8fc6,#8a977f,full-sun,low,4-9,blue architectural drought
ladys-mantle,Lady's Mantle,Alchemilla mollis,Alchemilla,Perennial,false,,false,1,#c0d04a,,part-shade,moderate,3-8,chartreuse edging
pentas,Pentas,Pentas lanceolata,Pentas,Annual,true,pentas,true,1,#e0407a,,full-sun,moderate,10-11,pink pollinator heat
pentas-red,Red Pentas,Pentas lanceolata,Pentas,Annual,true,pentas,false,1,#d23545,,full-sun,moderate,10-11,red pollinator heat
pentas-white,White Pentas,Pentas lanceolata,Pentas,Annual,true,pentas,false,1,#f5f2ec,,full-sun,moderate,10-11,white pollinator heat
pentas-lavender,Lavender Pentas,Pentas lanceolata,Pentas,Annual,true,pentas,false,1,#b48fd0,,full-sun,moderate,10-11,lavender pollinator heat
pentas-purple,Violet Pentas,Pentas lanceolata,Pentas,Annual,true,pentas,false,1,#8a4ab0,,full-sun,moderate,10-11,purple pollinator heat
pentas-magenta,Raspberry Pentas,Pentas lanceolata,Pentas,Annual,true,pentas,false,1,#c02d6e,,full-sun,moderate,10-11,magenta pollinator heat
cuphea,Cuphea (Cigar Plant),Cuphea ignea,Cuphea,Annual,true,cuphea,true,1,#e0533c,,full-sun,moderate,9-11,red pollinator heat
cuphea-orange,Vermillionaire Cuphea,Cuphea hybrid 'Vermillionaire',Cuphea,Annual,true,cuphea,false,1,#ec7a2a,,full-sun,moderate,9-11,orange pollinator heat
cuphea-purple,Mexican Heather,Cuphea hyssopifolia,Cuphea,Annual,true,cuphea,false,1,#9a6fc4,,full-sun,moderate,8-11,purple pollinator container
cuphea-white,White Mexican Heather,Cuphea hyssopifolia,Cuphea,Annual,true,cuphea,false,1,#f5f2ec,,full-sun,moderate,8-11,white pollinator container
cuphea-pink,Pink Mexican Heather,Cuphea hyssopifolia,Cuphea,Annual,true,cuphea,false,1,#e489ad,,full-sun,moderate,8-11,pink pollinator container
cuphea-magenta,FloriGlory Cuphea,Cuphea hybrid 'FloriGlory',Cuphea,Annual,true,cuphea,false,1,#c42d77,,full-sun,moderate,8-11,magenta pollinator heat
scaevola,Fan Flower,Scaevola aemula,Scaevola,Annual,true,scaevola,true,1,#7f6fc6,,full-sun,moderate,10-11,purple trailing container
scaevola-blue,Blue Fan Flower,Scaevola aemula,Scaevola,Annual,true,scaevola,false,1,#4f6cc4,,full-sun,moderate,10-11,blue trailing container
scaevola-white,White Fan Flower,Scaevola aemula,Scaevola,Annual,true,scaevola,false,1,#f5f2ec,,full-sun,moderate,10-11,white trailing container
scaevola-pink,Pink Fan Flower,Scaevola aemula,Scaevola,Annual,true,scaevola,false,1,#e489b0,,full-sun,moderate,10-11,pink trailing container
bacopa,Bacopa,Chaenostoma cordatum,Chaenostoma,Annual,true,bacopa,true,1,#fbfbfb,,part-sun,moderate,9-11,white trailing container
bacopa-blue,Blue Bacopa,Chaenostoma cordatum,Chaenostoma,Annual,true,bacopa,false,1,#7e8fd0,,part-sun,moderate,9-11,blue trailing container
bacopa-pink,Pink Bacopa,Chaenostoma cordatum,Chaenostoma,Annual,true,bacopa,false,1,#e89ab8,,part-sun,moderate,9-11,pink trailing container
bacopa-lavender,Lavender Bacopa,Chaenostoma cordatum,Chaenostoma,Annual,true,bacopa,false,1,#c3a6db,,part-sun,moderate,9-11,lavender trailing container
moonflower,Moonflower,Ipomoea alba,Ipomoea,Climber,false,,false,1,#fbfbf5,,full-sun,moderate,9-11,white fragrant vine night
black-eyed-susan-vine,Black-Eyed Susan Vine,Thunbergia alata,Thunbergia,Climber,true,black-eyed-susan-vine,true,1,#f5a01f,,full-sun,moderate,10-11,orange vine
black-eyed-susan-vine-yellow,Lemon Star,Thunbergia alata 'Lemon Star',Thunbergia,Climber,true,black-eyed-susan-vine,false,1,#f4cf2a,,full-sun,moderate,10-11,yellow vine
black-eyed-susan-vine-white,Bright Eyes,Thunbergia alata 'Bright Eyes',Thunbergia,Climber,true,black-eyed-susan-vine,false,1,#f3ecdc,,full-sun,moderate,10-11,white vine
black-eyed-susan-vine-apricot,Blushing Susie,Thunbergia alata 'Blushing Susie',Thunbergia,Climber,true,black-eyed-susan-vine,false,1,#f0a878,,full-sun,moderate,10-11,apricot vine
black-eyed-susan-vine-red,Arizona Glow,Thunbergia alata 'Arizona Glow',Thunbergia,Climber,true,black-eyed-susan-vine,false,1,#d8492e,,full-sun,moderate,10-11,red vine
black-eyed-susan-vine-pink,Arizona Rose,Thunbergia alata 'Arizona Rose',Thunbergia,Climber,true,black-eyed-susan-vine,false,1,#d96a92,,full-sun,moderate,10-11,pink vine
boston-fern,Boston Fern,Nephrolepis exaltata,Nephrolepis,Fern,false,,false,0,,#4f8a4f,part-shade,high,9-11,foliage shade container
ostrich-fern,Ostrich Fern,Matteuccia struthiopteris,Matteuccia,Fern,false,,false,0,,#4a8a4a,part-shade,high,3-7,foliage shade native tall
japanese-painted-fern,Japanese Painted Fern,Athyrium niponicum,Athyrium,Fern,false,,false,0,,#8a9aa0,part-shade,moderate,4-8,foliage shade silver
christmas-fern,Christmas Fern,Polystichum acrostichoides,Polystichum,Fern,false,,false,0,,#3f7a3f,full-shade,moderate,3-9,foliage shade evergreen native
maidenhair-fern,Maidenhair Fern,Adiantum,Adiantum,Fern,false,,false,0,,#5f9a5f,full-shade,high,3-8,foliage shade delicate native
autumn-fern,Autumn Fern,Dryopteris erythrosora,Dryopteris,Fern,false,,false,0,,#6a8a4a,part-shade,moderate,5-9,foliage shade evergreen
lady-fern,Lady Fern,Athyrium filix-femina,Athyrium,Fern,false,,false,0,,#4a8a4a,part-shade,moderate,4-8,foliage shade native
cinnamon-fern,Cinnamon Fern,Osmundastrum cinnamomeum,Osmundastrum,Fern,false,,false,0,,#4a8a4a,part-shade,high,3-9,foliage shade native tall
royal-fern,Royal Fern,Osmunda regalis,Osmunda,Fern,false,,false,0,,#4f8a4f,part-shade,high,3-9,foliage shade native tall
holly-fern,Holly Fern,Cyrtomium falcatum,Cyrtomium,Fern,false,,false,0,,#3f7a3f,full-shade,moderate,6-10,foliage shade glossy
blue-spruce,Colorado Blue Spruce,Picea pungens,Picea,Conifer,true,spruce,true,0,,#5f8a8f,full-sun,moderate,2-7,blue evergreen specimen
blue-spruce-fat-albert,Fat Albert,Picea pungens 'Fat Albert',Picea,Conifer,true,spruce,false,0,,#6a8a9a,full-sun,moderate,2-7,blue evergreen specimen
blue-spruce-baby-blue,Baby Blue,Picea pungens 'Baby Blue',Picea,Conifer,true,spruce,false,0,,#6a8a9f,full-sun,moderate,2-7,blue evergreen specimen
blue-spruce-hoopsii,Hoopsii,Picea pungens 'Hoopsii',Picea,Conifer,true,spruce,false,0,,#7a9ab0,full-sun,moderate,2-7,blue silver evergreen specimen
blue-spruce-globe,Globe Blue Spruce,Picea pungens 'Globosa',Picea,Conifer,true,spruce,false,0,,#6a8a9a,full-sun,moderate,2-7,blue evergreen dwarf globe
blue-spruce-montgomery,Montgomery,Picea pungens 'Montgomery',Picea,Conifer,true,spruce,false,0,,#6a8a9f,full-sun,moderate,2-7,blue evergreen dwarf
norway-spruce,Norway Spruce,Picea abies,Picea,Conifer,true,spruce,false,0,,#3f6b4f,full-sun,moderate,3-7,evergreen screen
norway-spruce-birds-nest,Bird's Nest Spruce,Picea abies 'Nidiformis',Picea,Conifer,true,spruce,false,0,,#3f6b4f,full-sun,moderate,3-7,green evergreen dwarf
norway-spruce-weeping,Weeping Norway Spruce,Picea abies 'Pendula',Picea,Conifer,true,spruce,false,0,,#3f6b4f,full-sun,moderate,3-7,green evergreen weeping
eastern-white-pine,Eastern White Pine,Pinus strobus,Pinus,Conifer,true,pine,true,0,,#4a7a5a,full-sun,moderate,3-8,evergreen native screen
eastern-white-pine-pendula,Weeping White Pine,Pinus strobus 'Pendula',Pinus,Conifer,true,pine,false,0,,#4a7a5a,full-sun,moderate,3-8,green evergreen weeping
eastern-white-pine-nana,Dwarf White Pine,Pinus strobus 'Nana',Pinus,Conifer,true,pine,false,0,,#4a7a5a,full-sun,moderate,3-8,green evergreen dwarf
eastern-white-pine-fastigiata,Columnar White Pine,Pinus strobus 'Fastigiata',Pinus,Conifer,true,pine,false,0,,#4a7a5a,full-sun,moderate,3-8,green evergreen columnar
mugo-pine,Mugo Pine,Pinus mugo,Pinus,Conifer,true,pine,false,0,,#3f6b4a,full-sun,moderate,2-7,green evergreen dwarf
douglas-fir,Douglas Fir,Pseudotsuga menziesii,Pseudotsuga,Conifer,false,,false,0,,#3f6b4f,full-sun,moderate,4-6,evergreen specimen
arborvitae,Arborvitae,Thuja occidentalis,Thuja,Conifer,true,arborvitae,true,0,,#4a6b4a,full-sun,moderate,3-8,evergreen columnar screen hedge
arborvitae-emerald-green,Emerald Green,Thuja occidentalis 'Smaragd',Thuja,Conifer,true,arborvitae,false,0,,#4a7a4a,full-sun,moderate,3-8,evergreen green columnar hedge
arborvitae-green-giant,Green Giant,Thuja plicata 'Green Giant',Thuja,Conifer,true,arborvitae,false,0,,#3f6b3f,full-sun,moderate,5-8,evergreen green screen
arborvitae-degroots-spire,DeGroot's Spire,Thuja occidentalis 'DeGroot's Spire',Thuja,Conifer,true,arborvitae,false,0,,#466b46,full-sun,moderate,3-8,evergreen green columnar
arborvitae-holmstrup,Holmstrup,Thuja occidentalis 'Holmstrup',Thuja,Conifer,true,arborvitae,false,0,,#4a6b4a,full-sun,moderate,3-8,evergreen green columnar
arborvitae-techny,Techny,Thuja occidentalis 'Techny',Thuja,Conifer,true,arborvitae,false,0,,#3f6b3f,full-sun,moderate,3-7,evergreen green hedge
arborvitae-golden-globe,Golden Globe,Thuja occidentalis 'Golden Globe',Thuja,Conifer,true,arborvitae,false,0,,#c8c04a,full-sun,moderate,3-8,evergreen gold globe
arborvitae-rheingold,Rheingold,Thuja occidentalis 'Rheingold',Thuja,Conifer,true,arborvitae,false,0,,#c8a84a,full-sun,moderate,3-8,evergreen gold orange
arborvitae-fire-chief,Fire Chief,Thuja occidentalis 'Fire Chief',Thuja,Conifer,true,arborvitae,false,0,,#9aaa4a,full-sun,moderate,5-8,evergreen green orange globe
arborvitae-danica,Danica,Thuja occidentalis 'Danica',Thuja,Conifer,true,arborvitae,false,0,,#4a7a4a,full-sun,moderate,3-8,evergreen green globe dwarf
dwarf-alberta-spruce,Dwarf Alberta Spruce,Picea glauca 'Conica',Picea,Conifer,true,spruce,false,0,,#4a7a5a,full-sun,moderate,2-6,evergreen dwarf specimen
juniper,Juniper,Juniperus,Juniperus,Conifer,true,juniper,true,0,,#5a7a6a,full-sun,low,3-9,evergreen blue drought
juniper-blue-star,Blue Star Juniper,Juniperus squamata 'Blue Star',Juniperus,Conifer,true,juniper,false,0,,#6a8aa8,full-sun,low,4-8,evergreen blue silver spreading
juniper-blue-rug,Blue Rug Juniper,Juniperus horizontalis 'Wiltonii',Juniperus,Conifer,true,juniper,false,0,,#6a8aa8,full-sun,low,3-9,evergreen blue spreading drought
juniper-skyrocket,Skyrocket Juniper,Juniperus scopulorum 'Skyrocket',Juniperus,Conifer,true,juniper,false,0,,#6a8a7a,full-sun,low,3-9,evergreen blue columnar
juniper-sea-green,Sea Green Juniper,Juniperus chinensis 'Sea Green',Juniperus,Conifer,true,juniper,false,0,,#4a7a5a,full-sun,low,4-9,evergreen green spreading
juniper-gold,Gold Coast Juniper,Juniperus chinensis 'Gold Coast',Juniperus,Conifer,true,juniper,false,0,,#b8b04a,full-sun,low,4-9,evergreen gold spreading
juniper-blue-point,Blue Point Juniper,Juniperus chinensis 'Blue Point',Juniperus,Conifer,true,juniper,false,0,,#5a8a7a,full-sun,low,4-9,evergreen blue green
juniper-spartan,Spartan Juniper,Juniperus chinensis 'Spartan',Juniperus,Conifer,true,juniper,false,0,,#3f6b4a,full-sun,low,4-9,evergreen green columnar
juniper-grey-owl,Grey Owl Juniper,Juniperus virginiana 'Grey Owl',Juniperus,Conifer,true,juniper,false,0,,#8a9a8a,full-sun,low,3-9,evergreen silver spreading
juniper-blue-pacific,Blue Pacific Juniper,Juniperus conferta 'Blue Pacific',Juniperus,Conifer,true,juniper,false,0,,#5a8a7a,full-sun,low,5-9,evergreen blue green spreading
hemlock,Eastern Hemlock,Tsuga canadensis,Tsuga,Conifer,true,hemlock,true,0,,#3f6b4f,part-shade,moderate,3-7,evergreen native shade hedge
hemlock-sargent,Weeping Hemlock,Tsuga canadensis 'Sargentii',Tsuga,Conifer,true,hemlock,false,0,,#3f6b4f,part-shade,moderate,3-7,green evergreen weeping shade
hemlock-gentsch-white,Gentsch White,Tsuga canadensis 'Gentsch White',Tsuga,Conifer,true,hemlock,false,0,,#5a8a5a,part-shade,moderate,3-7,green white evergreen dwarf shade
hemlock-jeddeloh,Jeddeloh Hemlock,Tsuga canadensis 'Jeddeloh',Tsuga,Conifer,true,hemlock,false,0,,#3f6b4f,part-shade,moderate,3-7,green evergreen dwarf shade
italian-cypress,Italian Cypress,Cupressus sempervirens,Cupressus,Conifer,true,italian-cypress,true,0,,#3f6b4a,full-sun,low,7-10,evergreen columnar mediterranean
italian-cypress-glauca,Blue Italian Cypress,Cupressus sempervirens 'Glauca',Cupressus,Conifer,true,italian-cypress,false,0,,#5a7a6a,full-sun,low,7-10,evergreen blue green columnar
italian-cypress-tiny-tower,Tiny Tower,Cupressus sempervirens 'Tiny Tower',Cupressus,Conifer,true,italian-cypress,false,0,,#3f6b4a,full-sun,low,7-10,evergreen green columnar
italian-cypress-swanes-gold,Swane's Gold,Cupressus sempervirens 'Swane's Gold',Cupressus,Conifer,true,italian-cypress,false,0,,#b8b04a,full-sun,low,7-10,evergreen gold green columnar
bald-cypress,Bald Cypress,Taxodium distichum,Taxodium,Conifer,true,bald-cypress,true,0,,#6a8a5a,full-sun,high,4-9,native fall color water
bald-cypress-shawnee-brave,Shawnee Brave,Taxodium distichum 'Shawnee Brave',Taxodium,Conifer,true,bald-cypress,false,0,,#6a8a5a,full-sun,high,4-9,green fall color water
bald-cypress-peve-minaret,Peve Minaret,Taxodium distichum 'Peve Minaret',Taxodium,Conifer,true,bald-cypress,false,0,,#6a8a5a,full-sun,high,4-9,green dwarf fall color
bald-cypress-falling-waters,Falling Waters,Taxodium distichum 'Falling Waters',Taxodium,Conifer,true,bald-cypress,false,0,,#6a8a5a,full-sun,high,4-9,green weeping fall color
pachysandra,Pachysandra,Pachysandra terminalis,Pachysandra,Perennial,false,,false,1,#f2f5ee,#4a7a4a,full-shade,moderate,4-8,foliage groundcover shade evergreen
periwinkle,Periwinkle,Vinca minor,Vinca,Perennial,false,,false,1,#6f7fc6,#3f7a4a,part-shade,low,4-9,blue groundcover shade evergreen
lamium,Dead Nettle,Lamium maculatum,Lamium,Perennial,false,,false,1,#d68fc6,#9aa89a,part-shade,moderate,3-8,pink groundcover shade silver
sweet-woodruff,Sweet Woodruff,Galium odoratum,Galium,Perennial,false,,false,1,#fbfbfb,#5f9a5f,full-shade,moderate,4-8,white groundcover shade fragrant
epimedium,Barrenwort,Epimedium,Epimedium,Perennial,false,,false,1,#f0d44a,#6a8a5a,part-shade,moderate,4-8,yellow groundcover shade
gertrude-jekyll,Gertrude Jekyll,Rosa 'Ausbord',Rosa,Rose,true,english-rose,true,1,#dc6e96,,full-sun,moderate,5-10,pink fragrant english rose repeat blooming
graham-thomas,Graham Thomas,Rosa 'Ausmas',Rosa,Rose,true,english-rose,false,1,#f2c83e,,full-sun,moderate,5-10,yellow fragrant english rose repeat blooming
munstead-wood,Munstead Wood,Rosa 'Ausbernard',Rosa,Rose,true,english-rose,false,1,#7c1f30,#3a6a48,full-sun,moderate,5-10,crimson red fragrant english rose
lady-of-shalott,Lady of Shalott,Rosa 'Ausnyson',Rosa,Rose,true,english-rose,false,1,#ef9a52,,full-sun,moderate,5-10,apricot orange fragrant english rose easy
olivia-rose-austin,Olivia Rose Austin,Rosa 'Ausmixture',Rosa,Rose,true,english-rose,false,1,#f0b6cb,,full-sun,moderate,5-10,pink fragrant english rose easy
claire-austin,Claire Austin,Rosa 'Ausprior',Rosa,Rose,true,english-rose,false,1,#f4eedd,,full-sun,moderate,5-10,white cream fragrant english rose
boscobel,Boscobel,Rosa 'Auscousin',Rosa,Rose,true,english-rose,false,1,#ef8870,,full-sun,moderate,5-10,coral pink fragrant english rose
golden-celebration,Golden Celebration,Rosa 'Ausgold',Rosa,Rose,true,english-rose,false,1,#f2cf52,,full-sun,moderate,5-10,yellow fragrant english rose
darcey-bussell,Darcey Bussell,Rosa 'Ausdecorum',Rosa,Rose,true,english-rose,false,1,#902438,,full-sun,moderate,5-10,crimson red fragrant english rose
roald-dahl,Roald Dahl,Rosa 'Ausowlish',Rosa,Rose,true,english-rose,false,1,#f3ad6e,,full-sun,moderate,5-10,apricot fragrant english rose easy
queen-of-sweden,Queen of Sweden,Rosa 'Austiger',Rosa,Rose,true,english-rose,false,1,#f1bccc,,full-sun,moderate,5-10,pink fragrant english rose upright
lady-emma-hamilton,Lady Emma Hamilton,Rosa 'Ausbrother',Rosa,Rose,true,english-rose,false,1,#ee7f3e,#3a6a48,full-sun,moderate,5-10,orange tangerine fragrant english rose
the-pilgrim,The Pilgrim,Rosa 'Auswalker',Rosa,Rose,true,english-rose,false,1,#f2dd7a,,full-sun,moderate,5-10,yellow fragrant english rose
harlow-carr,Harlow Carr,Rosa 'Aushouse',Rosa,Rose,true,english-rose,false,1,#ea7fa2,,full-sun,moderate,5-10,pink fragrant english rose
